ra,dec,j_m,h_m,k_m
219.226006,54.855244,5.602,5.079,4.933
288.988503,-75.710297,6.125,5.211,4.933
109.634051,24.58486,6.097,5.197,4.933
244.179199,-48.775204,7.344,5.68,4.933
281.646343,-31.907902,5.569,5.19,4.933
291.326477,-2.049384,6.36,5.363,4.933
303.513486,43.321381,6.756,5.442,4.933
287.050545,-12.602322,6.311,5.337,4.933
276.113032,-16.168184,7.56,5.953,4.933
289.113209,-41.601261,5.916,5.231,4.933
20.736461,7.419333,5.619,5.124,4.933
311.848247,44.895947,6.158,5.208,4.933
290.709652,-10.924288,6.198,5.317,4.933
173.344197,-67.299248,6.308,5.299,4.933
47.680218,72.61512,6.001,5.152,4.933
120.069635,-13.839238,5.973,5.212,4.933
270.84861,-16.311321,6.234,5.253,4.933
271.249163,-16.884537,6.702,5.471,4.933
183.091628,-62.950787,5.164,5.043,4.933
327.272221,16.265987,6.116,5.216,4.933
65.495226,15.784944,5.872,5.184,4.933
255.25045,-16.204939,6.018,5.196,4.933
283.202741,18.292965,6.095,5.231,4.933
177.49887,-40.276314,5.537,5.104,4.933
254.809562,-25.929838,6.498,5.442,4.934
288.464855,-15.787817,6.501,5.536,4.934
306.668535,-22.271708,6.223,5.31,4.934
273.528452,-19.105677,7.972,5.863,4.934
271.953677,-18.157677,7.042,5.692,4.934
317.902017,-3.120207,5.681,5.132,4.934
80.96408,-0.867165,5.264,5.045,4.934
102.851954,22.879374,6.044,5.194,4.934
264.34317,-35.040974,5.722,5.248,4.934
264.868231,-34.704025,6.952,5.605,4.934
343.254775,-44.858829,5.772,5.131,4.934
269.383005,-25.063004,8.15,5.982,4.934
120.182209,-6.998304,6.046,5.229,4.934
107.14214,-5.516159,6.45,5.431,4.934
210.331807,13.732654,5.472,5.034,4.934
101.922633,-35.619053,6.202,5.354,4.934
297.996944,37.423561,6.162,5.309,4.934
125.47172,-39.497421,6.347,5.358,4.934
227.2868,-24.558201,6.138,5.283,4.934
302.263949,40.735596,6.213,5.28,4.934
335.975969,38.573589,5.207,4.966,4.934
78.553315,40.242378,5.511,5.074,4.934
306.883381,44.120876,6.642,5.43,4.934
320.788093,50.042213,6.207,5.25,4.934
205.092777,-48.653873,6.122,5.257,4.934
252.564654,-42.832047,7.093,5.628,4.934
15.139354,-25.749144,5.603,5.144,4.934
357.127662,-18.884626,5.601,5.105,4.934
128.650614,65.145096,5.044,5.02,4.934
62.779363,72.930649,5.999,5.189,4.934
291.26203,-12.103154,6.32,5.345,4.934
291.042472,6.775872,6.911,5.68,4.934
56.038246,-38.281803,5.462,5.088,4.934
275.102163,-23.147169,6.729,5.628,4.934
247.845304,-53.727352,6.338,5.371,4.934
275.135917,3.083297,6.299,5.312,4.934
295.169728,-51.550098,5.738,5.105,4.934
286.793427,0.859783,6.655,5.471,4.934
206.964719,-59.026573,6.232,5.334,4.934
92.071518,-52.538109,5.958,5.258,4.934
248.260408,-54.052124,6.587,5.595,4.934
268.569786,54.505341,6.101,5.256,4.934
310.9098,52.935394,6.285,5.281,4.934
13.821309,36.051907,5.934,5.156,4.934
310.942328,70.899139,5.91,5.133,4.934
141.1299,-76.726006,5.699,5.152,4.934
164.775073,-62.636116,6.244,5.298,4.934
186.639229,7.893739,5.765,5.16,4.934
189.136216,-62.23661,5.843,5.143,4.934
97.288889,54.611832,5.694,5.092,4.934
216.675819,5.934956,5.544,5.068,4.934
112.883045,-23.974257,6.441,5.346,4.934
269.533207,-2.935716,6.464,5.531,4.934
232.833589,-65.569031,6.312,5.335,4.934
235.471718,-56.70385,6.784,5.546,4.934
254.325856,-69.214523,6.191,5.327,4.934
267.779716,-73.998695,6.255,5.32,4.934
284.132809,28.476917,6.128,5.235,4.934
286.574768,23.834963,6.393,5.355,4.934
289.875837,48.976677,6.21,5.284,4.934
262.364942,-59.628017,6.073,5.221,4.934
288.746263,28.153906,6.912,5.751,4.934
231.047249,-22.724035,5.914,5.187,4.934
267.233652,-19.536493,6.583,5.39,4.934
94.709623,13.823608,6.132,5.22,4.934
298.299362,-1.578415,6.293,5.33,4.934
283.477508,-31.966736,6.202,5.323,4.934
281.210586,-22.753614,6.237,5.246,4.935
298.353586,-26.94355,5.779,5.052,4.935
21.912401,-71.704124,5.567,5.078,4.935
12.469815,30.450335,5.636,5.067,4.935
98.476477,-1.992235,5.795,5.158,4.935
121.170385,-3.073806,6.139,5.259,4.935
264.420357,-33.598129,6.661,5.43,4.935
215.887816,-31.473335,6.183,5.309,4.935
94.936175,-24.824915,6.014,5.227,4.935
148.126907,-8.104942,4.997,5.002,4.935
89.030079,-17.88027,5.858,5.135,4.935
123.164181,-39.555565,6.132,5.208,4.935
188.735607,-64.016129,7.213,5.67,4.935
134.127165,40.201473,5.115,4.996,4.935
139.60331,-41.068714,6.867,5.646,4.935
233.706649,-0.146553,5.639,5.112,4.935
84.265543,17.040365,5.062,5.002,4.935
249.338275,-0.413508,5.738,5.187,4.935
294.225134,15.123047,6.543,5.462,4.935
183.303131,-33.333111,5.628,5.097,4.935
291.730445,25.065521,6.658,5.584,4.935
189.222372,-32.175461,5.729,5.151,4.935
118.09562,-47.08239,6.034,5.215,4.935
320.694564,45.770805,7.812,6.173,4.935
338.653871,45.032639,6.134,5.269,4.935
283.042069,-0.080538,6.875,5.666,4.935
55.181284,44.687378,5.677,5.097,4.935
274.621195,-12.300854,7.051,5.637,4.935
273.23266,-16.261618,6.327,5.353,4.935
275.285254,-15.535861,8.403,6.093,4.935
252.291541,-42.204075,6.236,5.291,4.935
240.176813,-39.457302,6.521,5.433,4.935
79.37494,48.946655,5.74,5.122,4.935
155.53553,68.925972,5.579,5.052,4.935
254.775248,-42.062935,6.866,5.543,4.935
287.100537,-49.310692,5.696,5.136,4.935
234.852968,-52.437233,6.481,5.396,4.935
258.822975,-44.396069,6.606,5.46,4.935
92.567558,10.17141,6.276,5.314,4.935
311.320088,34.491714,6.271,5.332,4.935
116.245873,-53.034473,5.876,5.218,4.935
331.28661,62.279819,5.228,4.915,4.935
320.060995,36.056171,5.676,5.12,4.935
71.588571,46.593273,6.075,5.249,4.935
71.660739,45.543678,6.342,5.28,4.935
166.442657,-61.773647,7.111,5.771,4.935
64.440473,52.218128,6.472,5.384,4.935
84.052704,46.518612,6.156,5.236,4.935
252.729842,-41.02935,6.512,5.45,4.935
178.87641,-54.445103,6.02,5.261,4.935
241.767635,-39.136288,6.589,5.476,4.935
236.167466,-67.071678,5.82,5.176,4.935
179.596681,-64.624092,6.338,5.371,4.935
199.187151,-65.138214,5.199,5.022,4.935
254.568424,-61.839527,6.152,5.307,4.935
186.150911,-64.939682,5.777,5.134,4.935
199.924954,-65.692245,6.266,5.325,4.935
230.519471,-60.639748,6.394,5.344,4.935
237.393261,-36.617924,5.932,5.194,4.935
262.489695,-71.106026,6.042,5.209,4.935
59.861093,45.542351,5.917,5.157,4.935
254.085588,-49.03857,6.307,5.3,4.935
302.523222,10.523269,5.999,5.293,4.935
267.301011,-53.423637,6.213,5.3,4.935
277.602453,29.468594,6.169,5.289,4.935
285.760971,-2.739842,6.488,5.357,4.935
269.923934,5.709164,5.771,5.11,4.935
268.050386,6.3853,5.71,5.134,4.935
287.288062,-31.786299,6.292,5.393,4.935
326.184427,50.498753,6.076,5.233,4.935
175.284795,-29.19622,5.314,5.084,4.935
324.652711,46.565029,6.165,5.281,4.935
100.513424,-13.746225,6.372,5.322,4.935
292.05689,22.250601,6.576,5.409,4.935
287.338729,15.493504,6.597,5.458,4.935
7.800711,17.776657,5.833,5.191,4.935
267.161941,-23.773912,6.883,5.579,4.935
319.165472,-20.174683,5.67,5.135,4.935
265.239124,-10.658047,6.681,5.508,4.935
297.919169,45.53513,6,5.182,4.935
278.088851,-39.704014,5.328,5.006,4.935
288.39865,-20.631021,6.073,5.233,4.936
207.667933,-34.681797,6.025,5.139,4.936
263.880354,-29.729753,6.796,5.48,4.936
264.356103,-28.161118,7.153,5.586,4.936
324.353885,-30.761669,5.921,5.171,4.936
87.985886,14.755266,5.944,5.172,4.936
75.368148,-10.649328,5.627,5.138,4.936
107.868996,20.469513,6.193,5.286,4.936
28.957604,-29.113899,5.611,5.088,4.936
109.021529,-1.263793,6.14,5.262,4.936
267.212223,-28.246141,5.792,5.125,4.936
102.349891,-9.987463,6.324,5.27,4.936
128.075825,-5.108239,5.552,5.088,4.936
298.544033,27.310543,6.917,5.524,4.936
300.228261,35.205502,7.225,5.793,4.936
309.67849,34.992954,6.703,5.537,4.936
297.896926,37.17506,6.208,5.274,4.936
223.016594,-7.400602,5.867,5.165,4.936
293.81543,53.428062,5.989,5.155,4.936
337.030555,12.248672,5.48,5.038,4.936
268.276319,-2.536978,6.461,5.37,4.936
299.871719,26.501343,6.616,5.439,4.936
254.567144,-7.547317,6.389,5.358,4.936
54.845466,40.806561,6.134,5.235,4.936
135.770402,19.171047,5.955,5.127,4.936
320.071381,48.694233,6.243,5.269,4.936
280.075602,-0.559458,6.679,5.39,4.936
284.230848,-5.815792,6.469,5.416,4.936
